gene	mean	median	longest_isoform	merged
ENSMUSG00000030022	4191	3601	8016	15048
ENSMUSG00000079462	4894	4894	4894	4894
ENSMUSG00000108286	1463	1463	1463	1463
ENSMUSG00000108258	3029	3029	3029	3029
ENSMUSG00000039985	1268	685	2785	4138
ENSMUSG00000080536	122	122	122	122
ENSMUSG00000030313	3244	2979	9831	18081
ENSMUSG00000082633	412	412	412	412
ENSMUSG00000081532	323	323	323	323
ENSMUSG00000107970	2724	2724	2724	2724
ENSMUSG00000065664	107	107	107	107
ENSMUSG00000082829	935	935	935	935
ENSMUSG00000065198	104	104	104	104
ENSMUSG00000039958	1162	1250	1576	2496
ENSMUSG00000108244	435	435	435	435
ENSMUSG00000085412	1428	1201	3276	5500
ENSMUSG00000101298	752	752	752	752
ENSMUSG00000056468	3697	3697	3697	3697
ENSMUSG00000086126	1928	1928	2916	3017
ENSMUSG00000119290	107	107	107	107
ENSMUSG00000085413	427	427	427	427
ENSMUSG00000030031	2561	2495	4869	5093
ENSMUSG00000107934	351	351	351	351
ENSMUSG00000107900	432	432	432	432
ENSMUSG00000068180	1407	678	3650	5733
ENSMUSG00000061838	1570	961	3367	4623
ENSMUSG00000049409	2970	4075	4230	4230
ENSMUSG00000108118	1092	1092	1092	1092
ENSMUSG00000030051	2549	2510	3588	5925
ENSMUSG00000107593	563	563	563	563
ENSMUSG00000121511	1455	839	2822	2938
ENSMUSG00000107928	2924	2924	5061	5148
ENSMUSG00000048636	2159	2159	2239	3739
ENSMUSG00000090194	290	290	290	290
ENSMUSG00000030270	1808	1318	4143	7874
ENSMUSG00000107812	1050	1050	1050	1050
ENSMUSG00000001632	3598	4424	4826	6779
ENSMUSG00000085012	614	614	614	614
ENSMUSG00000030271	1026	864	1601	2187
ENSMUSG00000030272	1601	1491	2398	5975
ENSMUSG00000108162	2530	2530	2530	2530
ENSMUSG00000048930	1480	1577	2848	3883
ENSMUSG00000079426	1270	1058	2270	2321
ENSMUSG00000030276	1878	1886	3168	5041
ENSMUSG00000051169	763	767	1269	2159
ENSMUSG00000107944	3111	3111	3111	3111
ENSMUSG00002076012	90	90	90	90
ENSMUSG00000030278	1146	1244	1720	1856
ENSMUSG00000108018	409	409	409	409
ENSMUSG00000051256	1587	1201	2414	3412
ENSMUSG00000043088	2087	2114	2940	5868
ENSMUSG00000030281	1063	645	2302	2671
ENSMUSG00000121097	1060	1060	1060	1060
ENSMUSG00000045009	2865	3304	3741	4588
ENSMUSG00000030286	1279	1216	1985	3361
ENSMUSG00002075666	125	125	125	125
ENSMUSG00000034023	1937	751	5512	7937
ENSMUSG00000100291	1117	1194	1833	1902
ENSMUSG00000107401	1194	1194	1194	1194
ENSMUSG00000109076	740	918	958	1029
ENSMUSG00000000627	2027	1839	4086	5290
ENSMUSG00000030041	962	607	1945	2212
ENSMUSG00000107701	358	358	358	358
ENSMUSG00000107829	757	757	757	757
ENSMUSG00000107599	1467	1467	1467	1467
ENSMUSG00000121008	2149	2149	2149	2149
ENSMUSG00000068335	1373	1807	1966	1977
ENSMUSG00000029999	1974	1481	4527	6490
ENSMUSG00000107745	2360	2360	2360	2360
ENSMUSG00000098175	1008	1008	1008	1008
ENSMUSG00000072940	210	210	210	210
ENSMUSG00000107819	933	933	933	933
ENSMUSG00000120960	1390	1390	1390	1390
ENSMUSG00000057497	1132	1306	1643	2702
ENSMUSG00000057278	633	560	1055	1570
ENSMUSG00000107509	627	627	627	627
ENSMUSG00000029998	1233	646	4295	4932
ENSMUSG00000107539	798	798	798	798
ENSMUSG00000101655	753	679	918	936
ENSMUSG00000107689	531	531	531	531
ENSMUSG00000097048	1017	713	2099	5443
ENSMUSG00000071158	1341	1341	2000	2000
ENSMUSG00000082069	334	334	334	334
ENSMUSG00000014543	1178	1178	1190	1192
ENSMUSG00000108235	1549	1549	1549	1549
ENSMUSG00000119056	74	74	74	74
ENSMUSG00000030173	951	969	1279	1398
ENSMUSG00000083120	808	808	808	808
ENSMUSG00002075615	62	62	62	62
ENSMUSG00000061769	1116	1116	1116	1116
ENSMUSG00000079852	1245	1245	1245	1245
ENSMUSG00000119609	75	75	75	75
ENSMUSG00000072717	810	810	810	810
ENSMUSG00000108099	112	112	112	112
ENSMUSG00000119502	74	74	74	74
ENSMUSG00000089727	1178	1178	1178	1178
ENSMUSG00000118694	74	74	74	74
ENSMUSG00000121359	1104	1104	1104	1104
ENSMUSG00000072721	802	802	802	802
ENSMUSG00000119829	74	74	74	74
ENSMUSG00000033024	1201	1201	1279	1279
ENSMUSG00002075515	95	95	95	95
ENSMUSG00000107941	331	331	331	331
ENSMUSG00000097486	1048	1048	1048	1048
ENSMUSG00000009394	2724	2708	3854	7031
ENSMUSG00000107489	835	835	835	835
ENSMUSG00000030317	3220	3220	5496	5894
ENSMUSG00000120571	393	393	393	393
ENSMUSG00000030232	2582	1882	6023	15666
ENSMUSG00000107750	2262	2262	2262	2262
ENSMUSG00000080921	213	213	213	213
ENSMUSG00000108039	206	206	206	206
ENSMUSG00000079343	2662	2662	2662	2662
ENSMUSG00000004270	1019	732	2373	3268
ENSMUSG00000004268	1369	975	4329	4632
ENSMUSG00000004264	927	663	2373	3718
ENSMUSG00000088835	271	271	271	271
ENSMUSG00000087327	643	643	643	643
ENSMUSG00000099609	298	298	298	298
ENSMUSG00000065474	72	72	72	72
ENSMUSG00000065462	69	69	69	69
ENSMUSG00000004266	956	421	2308	2802
ENSMUSG00000092482	1373	1373	1373	1373
ENSMUSG00000072772	863	686	1656	1988
ENSMUSG00000107478	4359	4359	4359	4359
ENSMUSG00000089083	62	62	62	62
ENSMUSG00000004263	1847	769	4433	4600
ENSMUSG00000004267	1197	736	2795	4705
ENSMUSG00000030125	849	536	1470	1734
ENSMUSG00000120271	821	821	821	821
ENSMUSG00000108122	1525	1525	1525	1525
ENSMUSG00000030074	4440	4440	7658	8510
ENSMUSG00000084157	583	583	583	583
ENSMUSG00000107989	2084	2084	2084	2084
ENSMUSG00000052144	2589	2254	4874	6843
ENSMUSG00000108074	607	607	607	607
ENSMUSG00000108056	1073	1073	1073	1073
ENSMUSG00000038451	1082	1213	1322	1658
ENSMUSG00000023456	1006	802	1607	2753
ENSMUSG00000038429	1248	825	3213	4621
ENSMUSG00000023505	1154	829	1976	2866
ENSMUSG00000023439	1255	1297	1846	2632
ENSMUSG00000023191	1363	880	2901	3930
ENSMUSG00000038390	2395	2765	3564	3838
ENSMUSG00000023274	1313	946	3108	4032
ENSMUSG00000030124	1213	1213	2001	2109
ENSMUSG00000030122	761	686	1149	1619
ENSMUSG00000055818	991	991	991	991
ENSMUSG00000030120	1202	789	3489	4106
ENSMUSG00000107578	445	445	445	445
ENSMUSG00000030127	875	768	1817	2711
ENSMUSG00002076020	103	103	103	103
ENSMUSG00000030329	1286	1116	2396	2851
ENSMUSG00000038346	2514	2691	3603	6421
ENSMUSG00000108034	363	363	363	363
ENSMUSG00000063870	2972	1076	6697	8019
ENSMUSG00000121497	1767	1722	2482	7655
ENSMUSG00000071204	846	846	846	846
ENSMUSG00000121283	1974	1974	3293	3948
ENSMUSG00000101397	4386	4386	4386	4386
ENSMUSG00002075644	110	110	110	110
ENSMUSG00000090192	491	533	569	569
ENSMUSG00000040613	1079	666	2265	2702
ENSMUSG00000030117	1276	1276	2125	2423
ENSMUSG00000065721	112	112	112	112
ENSMUSG00000046323	762	762	833	892
ENSMUSG00000030114	1414	1414	1414	1414
ENSMUSG00000108090	382	382	382	382
ENSMUSG00002075919	255	255	255	255
ENSMUSG00000108183	241	241	241	241
ENSMUSG00000007458	2676	2539	2976	4170
ENSMUSG00000040669	2294	3208	4213	5297
ENSMUSG00000118448	3159	3159	3159	3159
ENSMUSG00000040657	817	817	817	817
ENSMUSG00000107506	294	294	294	294
ENSMUSG00000040649	1534	466	4725	5622
ENSMUSG00000055093	471	471	471	471
ENSMUSG00000030116	1003	748	2491	3589
ENSMUSG00000040627	1848	1848	2405	2653
ENSMUSG00000090044	191	191	191	191
ENSMUSG00000089931	760	760	760	760
ENSMUSG00000030284	1632	1609	2414	4251
ENSMUSG00000029885	1860	1860	1860	1860
ENSMUSG00000104084	1343	1343	1343	1343
ENSMUSG00000076461	417	417	417	417
ENSMUSG00000051936	979	979	979	979
ENSMUSG00000029883	1326	1542	1647	1844
ENSMUSG00000063252	743	743	743	743
ENSMUSG00000101629	298	298	298	298
ENSMUSG00000094808	882	882	882	882
ENSMUSG00000096525	862	862	862	862
ENSMUSG00000104408	188	188	188	188
ENSMUSG00000104105	387	387	387	387
ENSMUSG00000103157	381	381	381	381
ENSMUSG00000029882	2142	2142	2142	2142
ENSMUSG00000076462	560	560	560	560
ENSMUSG00000076463	455	455	455	455
ENSMUSG00000103586	1299	1299	1755	2347
ENSMUSG00000107486	393	393	393	393
ENSMUSG00000076465	368	368	368	368
ENSMUSG00000103807	276	276	276	276
ENSMUSG00000102622	402	402	402	402
ENSMUSG00000103833	620	620	620	620
ENSMUSG00000102821	285	285	285	285
ENSMUSG00000104198	290	290	290	290
ENSMUSG00000091671	289	289	289	289
ENSMUSG00000102903	260	260	260	260
ENSMUSG00000095574	389	389	389	389
ENSMUSG00000076467	366	366	366	366
ENSMUSG00000094525	385	385	385	385
ENSMUSG00000076469	340	340	340	340
ENSMUSG00000102327	372	372	372	372
ENSMUSG00000076470	340	340	340	340
ENSMUSG00000076471	368	368	368	368
ENSMUSG00000076472	370	370	370	370
ENSMUSG00000076473	398	398	398	398
ENSMUSG00000076474	374	374	374	374
ENSMUSG00000102409	294	294	294	294
ENSMUSG00000076475	566	566	566	566
ENSMUSG00000076476	335	335	335	335
ENSMUSG00000076477	381	381	381	381
ENSMUSG00000102988	291	291	291	291
ENSMUSG00000076478	347	347	347	347
ENSMUSG00000102955	347	347	347	347
ENSMUSG00000104473	273	273	273	273
ENSMUSG00000076479	367	367	367	367
ENSMUSG00000103042	444	444	444	444
ENSMUSG00000104254	277	277	277	277
ENSMUSG00000104326	264	264	264	264
ENSMUSG00000076480	353	353	353	353
ENSMUSG00000076481	335	335	335	335
ENSMUSG00000054106	801	801	801	801
ENSMUSG00000103797	563	563	563	563
ENSMUSG00000036938	796	796	801	902
ENSMUSG00000071521	860	860	860	860
ENSMUSG00000071519	822	822	822	822
ENSMUSG00000058119	798	798	798	798
ENSMUSG00000103397	237	237	237	237
ENSMUSG00000059014	698	698	698	698
ENSMUSG00000071517	876	876	876	876
ENSMUSG00000053442	894	894	984	1282
ENSMUSG00000036402	1367	1125	4248	4727
ENSMUSG00000107634	498	498	504	808
ENSMUSG00000084154	387	387	387	387
ENSMUSG00000107869	295	295	295	295
ENSMUSG00000064987	134	134	134	134
ENSMUSG00000036390	734	716	1223	1764
ENSMUSG00000087231	1474	1442	2473	4370
ENSMUSG00000097603	1950	2041	3187	4379
ENSMUSG00000107799	661	648	995	1338
ENSMUSG00000047905	465	465	465	465
ENSMUSG00000108013	396	396	396	396
ENSMUSG00000036371	2148	1227	15474	20117
ENSMUSG00000108292	527	527	527	527
ENSMUSG00000018341	2799	2799	2998	3794
ENSMUSG00000107907	924	924	924	924
ENSMUSG00000108000	421	421	421	421
ENSMUSG00000079543	347	347	347	347
ENSMUSG00000076538	347	347	347	347
ENSMUSG00000076557	334	334	334	334
ENSMUSG00000105752	346	346	346	346
ENSMUSG00000076539	324	324	358	358
ENSMUSG00000105539	255	255	255	255
ENSMUSG00000076540	348	348	348	348
ENSMUSG00000076541	358	358	358	358
ENSMUSG00000105480	200	200	200	200
ENSMUSG00000094315	358	358	358	358
ENSMUSG00000105313	303	303	303	303
ENSMUSG00000105462	352	352	352	352
ENSMUSG00000104609	347	347	347	347
ENSMUSG00000104712	359	359	359	359
ENSMUSG00000104922	242	242	242	242
ENSMUSG00000076543	394	394	394	394
ENSMUSG00000105989	200	200	200	200
ENSMUSG00000106387	358	358	358	358
ENSMUSG00000076545	402	402	402	402
ENSMUSG00000105968	264	264	264	264
ENSMUSG00000073028	352	352	352	352
ENSMUSG00000076547	379	379	379	379
ENSMUSG00000120647	615	615	615	615
ENSMUSG00000076550	319	319	352	352
ENSMUSG00000105323	317	317	317	317
ENSMUSG00000094262	352	352	352	352
ENSMUSG00000106216	296	296	296	296
ENSMUSG00000076552	333	333	382	382
ENSMUSG00000094006	368	368	368	368
ENSMUSG00000104679	358	358	358	358
ENSMUSG00000095633	325	325	358	358
ENSMUSG00000092746	291	291	291	291
ENSMUSG00002075625	70	70	70	70
ENSMUSG00000104551	336	336	336	336
ENSMUSG00000062751	805	805	805	805
ENSMUSG00000102221	568	568	568	568
ENSMUSG00000104513	447	447	447	447
ENSMUSG00000102616	376	376	376	376
ENSMUSG00000103699	540	540	540	540
ENSMUSG00000057163	815	815	815	815
ENSMUSG00000095668	12	12	12	12
ENSMUSG00000076483	48	48	48	48
ENSMUSG00000076484	48	48	48	48
ENSMUSG00000076485	50	50	50	50
ENSMUSG00000076486	51	51	51	51
ENSMUSG00000076487	50	50	50	50
ENSMUSG00000076488	53	53	53	53
ENSMUSG00000076489	46	46	46	46
ENSMUSG00000076490	737	737	737	737
ENSMUSG00000094569	14	14	14	14
ENSMUSG00000076492	50	50	50	50
ENSMUSG00000076493	51	51	51	51
ENSMUSG00000076494	49	49	49	49
ENSMUSG00000076495	49	49	49	49
ENSMUSG00000076496	49	49	49	49
ENSMUSG00000090818	48	48	48	48
ENSMUSG00000076497	47	47	47	47
ENSMUSG00000076498	692	692	692	692
ENSMUSG00000098970	62	62	62	62
ENSMUSG00000029869	1400	689	3762	3773
ENSMUSG00000029868	2778	2778	2923	3936
ENSMUSG00000036899	2634	2634	3243	3243
ENSMUSG00000029867	741	741	741	741
ENSMUSG00000029866	903	422	2530	2773
ENSMUSG00000103788	3547	3547	3547	3547
ENSMUSG00000045479	2864	3715	3770	3870
ENSMUSG00000121157	664	664	664	664
ENSMUSG00000030177	1477	1038	3413	6685
ENSMUSG00000030180	2833	1402	10944	14158
ENSMUSG00000084454	106	106	106	106
ENSMUSG00000002897	4453	4804	7752	8662
ENSMUSG00000094626	4869	4869	4869	4869
ENSMUSG00000058979	1451	1619	1928	4381
ENSMUSG00000093739	681	681	681	681
ENSMUSG00002075013	102	102	102	102
ENSMUSG00000121601	571	571	571	571
ENSMUSG00000107744	321	321	321	321
ENSMUSG00000107901	337	337	337	337
ENSMUSG00000107580	472	472	472	472
ENSMUSG00000071226	3226	2533	9212	17082
ENSMUSG00000004902	1911	1911	1911	1911
ENSMUSG00000019210	1109	783	2928	4110
ENSMUSG00002075848	97	97	97	97
ENSMUSG00000009112	2598	1559	6925	9089
ENSMUSG00000004446	1232	563	2415	3550
ENSMUSG00000108125	318	318	318	318
ENSMUSG00000107971	2094	2094	2094	2094
ENSMUSG00000108232	967	967	967	967
ENSMUSG00000030303	3011	3395	3480	7313
ENSMUSG00000089948	555	555	555	555
ENSMUSG00000030304	967	713	4174	6727
ENSMUSG00000107402	3565	3565	3565	3565
ENSMUSG00000084823	728	728	728	728
ENSMUSG00000030306	4900	5257	8383	8578
ENSMUSG00000082199	403	403	403	403
ENSMUSG00000063171	1334	1334	1334	1334
ENSMUSG00000108148	664	664	664	664
ENSMUSG00000108035	3516	3516	3516	3516
ENSMUSG00000107706	5429	5429	5429	5429
ENSMUSG00000070995	2528	2528	2562	2590
ENSMUSG00002075669	137	137	137	137
ENSMUSG00000106990	3798	3798	3798	3798
ENSMUSG00000043340	1102	1102	1573	2013
ENSMUSG00000107320	7004	7004	7004	7004
ENSMUSG00000106959	3933	3933	3933	3933
ENSMUSG00000039841	2735	2699	4311	4831
ENSMUSG00000083107	1252	1252	1252	1252
ENSMUSG00000029708	2133	1734	4650	5287
ENSMUSG00000020440	1017	1017	1116	1907
ENSMUSG00000029707	1152	1152	1902	2083
ENSMUSG00000029706	1010	1097	1370	1445
ENSMUSG00000107130	325	325	325	325
ENSMUSG00000104325	1872	1872	1872	1872
ENSMUSG00000103132	2915	2915	2915	2915
ENSMUSG00000106707	1233	1233	1233	1233
ENSMUSG00000057137	1247	449	3268	5853
ENSMUSG00000046806	1986	1501	3681	4269
ENSMUSG00000058486	1248	656	2682	4652
ENSMUSG00000029848	1240	1331	1803	1803
ENSMUSG00000029847	1388	1104	2175	3630
ENSMUSG00000038784	2986	3287	3941	9779
ENSMUSG00000120052	1641	1782	1879	2693
ENSMUSG00000038759	3965	3630	6412	9306
ENSMUSG00000087808	156	156	156	156
ENSMUSG00000120276	1634	1634	1634	1634
ENSMUSG00000073155	1481	1232	2521	2784
ENSMUSG00000029843	2100	2101	3427	4528
ENSMUSG00000047420	1606	1606	1606	1606
ENSMUSG00000107341	424	424	424	424
ENSMUSG00000029840	2184	2184	3960	3960
ENSMUSG00002075316	96	96	96	96
ENSMUSG00000107110	760	760	760	760
ENSMUSG00000092888	200	200	200	200
ENSMUSG00000107875	1229	1229	1229	1229
ENSMUSG00000108275	871	871	871	871
ENSMUSG00000042810	4337	4452	8380	14064
ENSMUSG00002076877	74	74	74	74
ENSMUSG00000068551	1679	626	3619	4255
ENSMUSG00000029797	7476	3632	15571	15732
ENSMUSG00000095526	333	333	333	333
ENSMUSG00000044211	537	537	537	537
ENSMUSG00000097716	794	794	794	794
ENSMUSG00000039347	1419	1612	1789	2381
ENSMUSG00000073096	1218	520	2913	2913
ENSMUSG00000118619	1773	1773	1773	1773
ENSMUSG00000009281	1078	731	2513	2656
ENSMUSG00000052730	947	947	964	1140
ENSMUSG00000107588	369	369	369	369
ENSMUSG00000052751	2172	2959	3145	3975
ENSMUSG00000107789	366	366	372	434
ENSMUSG00000007216	2975	4083	4143	4244
ENSMUSG00000107640	767	767	767	767
ENSMUSG00000053297	2046	2001	3806	4306
ENSMUSG00000064262	2959	3138	3160	3700
ENSMUSG00000055027	1744	1505	3361	4546
ENSMUSG00000098623	131	131	131	131
ENSMUSG00000053012	1311	1540	1749	1913
ENSMUSG00000107749	2855	2855	2855	2855
ENSMUSG00000121300	2874	2874	2874	2874
ENSMUSG00000073018	582	582	582	582
ENSMUSG00000053044	1483	1483	1483	1483
ENSMUSG00000107855	475	475	475	475
ENSMUSG00000107959	399	399	399	399
ENSMUSG00000108289	896	896	1652	1712
ENSMUSG00000108132	4256	4256	4256	4256
ENSMUSG00000053977	2684	2975	3128	3637
ENSMUSG00000002222	2937	3086	6165	6783
ENSMUSG00000108211	3004	3004	3004	3004
ENSMUSG00000108213	1235	1235	1235	1235
ENSMUSG00000107460	2752	2752	2752	2752
ENSMUSG00000052656	3322	3271	3431	6602
ENSMUSG00000108278	3229	3229	3229	3229
ENSMUSG00000107406	541	541	541	541
ENSMUSG00000053119	742	400	2654	3250
ENSMUSG00000053470	1974	872	4853	8225
ENSMUSG00000108772	485	485	485	485
ENSMUSG00000108496	393	393	393	393
ENSMUSG00000108813	588	588	588	588
ENSMUSG00000030057	1342	985	2178	3036
ENSMUSG00000090254	2199	2339	2405	2451
ENSMUSG00000090013	652	652	652	652
ENSMUSG00000108221	307	307	307	307
ENSMUSG00000060416	1843	1843	1843	1843
ENSMUSG00002076033	135	135	135	135
ENSMUSG00000107732	632	632	737	957
ENSMUSG00000107622	928	504	1859	1974
ENSMUSG00000097816	5485	5485	5485	5485
ENSMUSG00000030084	2255	678	9034	9054
ENSMUSG00000107570	1424	1424	1424	1424
ENSMUSG00000030086	1178	1081	2140	2529
ENSMUSG00000107680	617	617	617	617
ENSMUSG00000000811	2665	2665	2836	2836
ENSMUSG00000100128	799	799	799	799
ENSMUSG00000096051	2407	2689	3011	3011
ENSMUSG00000094586	1110	1015	1536	1536
ENSMUSG00000092311	840	840	840	840
ENSMUSG00000121325	3276	3276	3276	3276
ENSMUSG00000092237	985	985	985	985
ENSMUSG00000108335	395	395	395	395
ENSMUSG00000108308	1678	1678	1678	1678
ENSMUSG00000108751	1026	1026	1026	1026
ENSMUSG00000030096	1160	559	6186	8457
ENSMUSG00000108784	1676	1676	1676	1676
ENSMUSG00000108526	1836	1836	1836	1836
ENSMUSG00000108574	1943	1943	1943	1943
ENSMUSG00000030098	3176	3280	5520	9359
ENSMUSG00000108310	1076	1076	1076	1076
ENSMUSG00000034083	1827	827	4415	9188
ENSMUSG00000034063	1850	1904	3395	5175
ENSMUSG00000108625	1264	1264	1264	1264
ENSMUSG00000034037	3595	3957	6095	6292
ENSMUSG00000107794	1931	1931	1931	1931
ENSMUSG00000087317	2264	2264	2264	2264
ENSMUSG00000005893	2627	2107	7647	14935
ENSMUSG00000108199	1805	1805	1805	1805
ENSMUSG00000014551	2424	636	6073	6576
ENSMUSG00000014550	1879	775	5334	8783
ENSMUSG00000005892	1384	1384	1384	1384
ENSMUSG00000108140	156	156	156	156
ENSMUSG00000108279	476	476	476	476
ENSMUSG00000072789	882	882	882	882
ENSMUSG00000080932	615	615	615	615
ENSMUSG00000012396	2072	2011	2211	2242
ENSMUSG00000003153	1729	574	6253	7245
ENSMUSG00000121202	545	545	545	545
ENSMUSG00000107066	742	742	742	742
ENSMUSG00000107868	2368	2368	2368	2368
ENSMUSG00000097635	2360	2360	2360	2360
ENSMUSG00000003154	2988	2988	5283	5346
ENSMUSG00000106580	61	61	61	61
ENSMUSG00000040552	4305	4305	4305	4305
ENSMUSG00000030327	1136	715	2476	3651
ENSMUSG00000049037	1558	1558	1558	1558
ENSMUSG00000043832	960	1165	1300	1327
ENSMUSG00000059639	776	776	776	776
ENSMUSG00000107543	360	360	360	360
ENSMUSG00000121626	849	849	849	849
ENSMUSG00000092247	440	440	440	440
ENSMUSG00000121643	399	399	399	399
ENSMUSG00000087204	741	741	741	741
ENSMUSG00000121650	730	692	1117	1265
ENSMUSG00000097693	927	927	927	927
ENSMUSG00000121651	1551	1551	1990	2608
ENSMUSG00000057223	560	560	560	560
ENSMUSG00000121657	984	984	984	984
ENSMUSG00000097979	1000	1000	1000	1000
ENSMUSG00000121670	885	885	885	885
ENSMUSG00000107873	1165	1165	1165	1165
ENSMUSG00000121671	788	788	788	788
ENSMUSG00000108484	989	989	989	989
ENSMUSG00000121675	1052	1052	1503	1503
ENSMUSG00000108269	1032	1032	1032	1032
ENSMUSG00000121686	2214	2214	2214	2214
ENSMUSG00000108052	718	718	718	718
ENSMUSG00000121699	1070	1070	1070	1070
ENSMUSG00000107653	733	733	733	733
ENSMUSG00000121703	1085	1085	1524	1802
ENSMUSG00000084965	173	173	173	173
ENSMUSG00000121733	1196	634	2337	2851
ENSMUSG00000107310	788	788	788	788
ENSMUSG00000121741	3039	3039	3039	3039
ENSMUSG00000107380	934	934	934	934
ENSMUSG00000121805	135	135	135	135
ENSMUSG00000049249	270	270	270	270
ENSMUSG00000121841	3096	3096	3096	3096
ENSMUSG00000118420	892	892	892	892
ENSMUSG00000121854	475	475	475	475
ENSMUSG00000045709	1003	1003	1003	1003
ENSMUSG00000121870	895	887	972	1620
ENSMUSG00000107476	3551	3551	3551	3551
ENSMUSG00000121879	2236	1813	6065	8604
ENSMUSG00000092035	6617	6617	6667	6667
ENSMUSG00000017978	3472	3734	4969	9557
ENSMUSG00000076499	416	416	416	416
ENSMUSG00000096461	353	353	353	353
ENSMUSG00000093906	353	353	353	353
ENSMUSG00000095737	353	353	353	353
ENSMUSG00000096515	353	353	353	353
ENSMUSG00000076525	376	376	376	376
ENSMUSG00000076526	347	347	347	347
ENSMUSG00000098814	363	363	363	363
ENSMUSG00000076534	338	338	338	338
ENSMUSG00000076536	378	378	378	378
ENSMUSG00000076570	347	347	347	347
ENSMUSG00000076572	341	341	341	341
ENSMUSG00000076573	362	362	362	362
ENSMUSG00000076575	365	365	365	365
ENSMUSG00000076578	375	375	375	375
ENSMUSG00000076591	379	379	379	379
ENSMUSG00000052631	1213	1239	1381	1690
ENSMUSG00000030016	2220	904	9033	15808
ENSMUSG00000055403	1275	683	2620	2879
ENSMUSG00000030321	2439	2439	2495	2495
ENSMUSG00000042213	1598	1163	3123	4115
ENSMUSG00000030165	687	580	919	1267
ENSMUSG00000030228	2098	1898	4590	12825
ENSMUSG00000072660	1181	1181	1590	1821
ENSMUSG00000085355	1747	1747	1747	1747
ENSMUSG00000076555	373	373	373	373
ENSMUSG00000105369	305	305	305	305
ENSMUSG00000076556	352	352	352	352
ENSMUSG00000106546	209	209	209	209
ENSMUSG00000106016	349	349	349	349
ENSMUSG00000106213	308	308	308	308
ENSMUSG00000096833	379	379	379	379
ENSMUSG00000105301	303	303	303	303
ENSMUSG00000094319	352	352	352	352
ENSMUSG00000095753	329	329	367	367
ENSMUSG00000079542	239	239	239	239
ENSMUSG00000094993	394	394	394	394
ENSMUSG00000106298	318	318	318	318
ENSMUSG00000076562	352	352	352	352
ENSMUSG00000105725	278	278	278	278
ENSMUSG00000076563	360	360	360	360
ENSMUSG00000106256	356	356	356	356
ENSMUSG00000076564	377	377	377	377
ENSMUSG00000094094	385	385	385	385
ENSMUSG00000096422	401	401	401	401
ENSMUSG00000094433	379	379	379	379
ENSMUSG00000105915	327	327	327	327
ENSMUSG00000095007	347	347	347	347
ENSMUSG00000104533	359	359	359	359
ENSMUSG00000105955	347	347	347	347
ENSMUSG00000076569	317	317	347	347
ENSMUSG00000105451	282	282	282	282
ENSMUSG00000121218	665	665	665	665
ENSMUSG00000107396	885	885	899	1424
ENSMUSG00000030209	5168	703	24060	24842
ENSMUSG00000086239	591	591	591	591
ENSMUSG00002076613	105	105	105	105
ENSMUSG00000086614	455	455	455	455
ENSMUSG00000121908	483	483	497	502
ENSMUSG00000097496	1214	1214	1214	1214
ENSMUSG00000087878	190	190	190	190
ENSMUSG00000094973	1206	1236	1573	1573
ENSMUSG00000083916	1191	1191	1191	1191
