gene	mean	median	longest_isoform	merged
ENSG00000274544	75	75	75	75
ENSG00000275996	72	72	72	72
ENSG00000276788	75	75	75	75
ENSG00000275043	69	69	69	69
ENSG00000166793	1532	1617	4000	4460
ENSG00000156599	1722	739	4443	5424
ENSG00000280331	177	177	177	177
ENSG00000254498	883	883	883	883
ENSG00000175581	944	869	1922	3830
ENSG00000199975	309	309	309	309
ENSG00000256681	432	432	432	432
ENSG00000175575	1352	1179	4954	7922
ENSG00000187726	1044	912	1779	2767
ENSG00000287425	2114	2114	2114	2114
ENSG00000256189	898	898	898	898
ENSG00000256723	1180	1180	1180	1180
ENSG00000175564	1199	985	2277	3338
ENSG00000256098	208	208	208	208
ENSG00000214517	1893	1928	4055	7749
ENSG00000284736	107	107	107	107
ENSG00000280269	878	878	878	878
ENSG00000206913	139	139	139	139
ENSG00000151704	2327	2539	4074	4637
ENSG00000175482	1045	879	1793	3054
ENSG00000256514	711	711	711	711
ENSG00000201684	295	295	295	295
ENSG00000175505	1336	1336	1705	1836
ENSG00000275484	517	517	517	517
ENSG00000253024	102	102	102	102
ENSG00000172531	1427	1443	2832	4073
ENSG00000175463	1549	1497	4480	5033
ENSG00000175634	1243	755	5528	5815
ENSG00000213402	907	907	907	907
ENSG00000172725	1730	1099	4464	5327
ENSG00000175514	1429	1429	1429	1429
ENSG00000172663	878	583	3551	5892
ENSG00000162236	1325	1568	1794	2881
ENSG00000254642	228	228	228	228
ENSG00000255420	1594	1594	1594	1594
ENSG00000166402	4874	6420	6445	7004
ENSG00000248332	1276	1276	2021	2021
ENSG00000279391	2209	2209	2209	2209
ENSG00000240098	248	248	248	248
ENSG00000182934	1273	829	2986	4148
ENSG00000243607	321	321	321	321
ENSG00000254905	492	492	492	492
ENSG00000110063	2478	1912	5427	7879
ENSG00000110080	1412	1677	2169	5962
ENSG00000278215	121	121	121	121
ENSG00000257271	586	586	586	586
ENSG00000133800	1670	1379	3247	3515
ENSG00000206858	102	102	102	102
ENSG00000238622	142	142	142	142
ENSG00000236287	1716	1195	3677	9029
ENSG00000254401	1592	1592	1833	2009
ENSG00000254957	1387	1387	1387	1387
ENSG00000270897	307	307	307	307
ENSG00000255288	144	144	144	144
ENSG00000175390	3928	2536	8434	15136
ENSG00000250493	6314	6314	6314	6314
ENSG00000254735	553	553	553	553
ENSG00000285509	2141	2141	2851	2888
ENSG00000182255	2367	2367	4190	4213
ENSG00000131808	1867	1856	1890	1953
ENSG00000149743	893	774	1809	2210
ENSG00000002330	639	552	1157	1708
ENSG00000173153	1486	1506	2293	3101
ENSG00000279733	2117	2117	2117	2117
ENSG00000266581	92	92	92	92
ENSG00000249489	1045	1045	1045	1045
ENSG00000255082	2531	2531	4821	4837
ENSG00000109861	2056	1604	7564	24849
ENSG00000184545	3305	4455	4824	4960
ENSG00000205869	942	942	942	942
ENSG00000205867	1118	1118	1118	1118
ENSG00000196224	899	899	899	899
ENSG00000205865	1067	1067	1067	1067
ENSG00000205864	561	561	561	561
ENSG00000244242	2363	2638	3807	4792
ENSG00000250644	1905	1617	4038	4807
ENSG00000235027	2015	2015	2015	2015
ENSG00000229512	252	252	252	252
ENSG00000117984	1852	1881	4408	5697
ENSG00000201733	140	140	140	140
ENSG00000174547	1263	1224	2209	2539
ENSG00000254596	348	348	348	348
ENSG00000256349	3547	3547	3547	3547
ENSG00000174483	1208	844	3585	6131
ENSG00000286688	1903	1903	1903	1903
ENSG00000174165	2187	1519	4803	6535
ENSG00000248746	2223	2882	3084	3460
ENSG00000250105	580	580	580	580
ENSG00000283338	199	199	199	199
ENSG00000264583	73	73	73	73
ENSG00000165915	1222	827	3553	4579
ENSG00000165917	1269	1452	1622	1876
ENSG00000270072	430	430	430	430
ENSG00000265559	300	300	300	300
ENSG00000213619	1150	733	3333	4507
ENSG00000110536	1657	1611	2462	2740
ENSG00000123444	1454	878	3079	3263
ENSG00000200376	118	118	118	118
ENSG00000231880	553	553	553	553
ENSG00000196666	1403	1403	1403	1403
ENSG00000172247	971	971	1413	1413
ENSG00000109920	1080	607	4035	7619
ENSG00000200090	99	99	99	99
ENSG00000271543	211	211	211	211
ENSG00000252941	107	107	107	107
ENSG00000252874	90	90	90	90
ENSG00000271557	359	359	359	359
ENSG00000246211	2157	2157	2157	2157
ENSG00000165434	4570	4570	8477	8782
ENSG00000212961	1278	1278	1278	1278
ENSG00000264402	97	97	97	97
ENSG00000255444	293	293	293	293
ENSG00000254974	472	472	472	472
ENSG00000175536	1106	769	2333	2371
ENSG00000175538	1049	596	3064	3599
ENSG00000174080	2001	2035	3019	4249
ENSG00000252070	117	117	117	117
ENSG00000222998	333	333	333	333
ENSG00000265566	281	281	281	281
ENSG00000186907	1147	637	2224	2408
ENSG00000149150	1103	804	2514	3526
ENSG00000134809	561	530	668	776
ENSG00000156587	938	668	1573	2062
ENSG00000240371	789	789	789	789
ENSG00000213592	487	487	487	487
ENSG00000149131	1631	1749	2849	7231
ENSG00000149575	1995	1222	4937	5353
ENSG00000255425	1299	1299	1344	1344
ENSG00000168004	1546	1166	3042	3268
ENSG00000110075	2036	756	5072	8305
ENSG00000180425	1316	1316	1980	2203
ENSG00000076053	2415	1387	6725	7885
ENSG00000133794	1712	1698	3862	6934
ENSG00000109927	4973	5556	7353	8310
ENSG00000120451	2380	1323	15691	17308
ENSG00000054965	3404	1364	7296	7887
ENSG00000175544	1241	764	3991	5218
ENSG00000173511	1099	1183	1805	1970
ENSG00000275344	86	86	86	86
ENSG00000071203	852	914	1167	1839
ENSG00000204979	824	799	949	1310
ENSG00000110079	1739	1678	4635	6501
ENSG00000256254	1127	1127	1127	1127
ENSG00000166670	1170	1170	1759	1759
ENSG00000256035	969	969	969	969
ENSG00000172977	1038	735	2237	3732
ENSG00000172922	1826	1807	3311	4972
ENSG00000214659	1276	1276	1276	1276
ENSG00000255557	464	464	464	464
ENSG00000254470	6980	6980	6980	6980
ENSG00000172818	1773	1774	2988	3803
ENSG00000255404	1044	1044	1044	1044
ENSG00000172757	955	855	1878	5865
ENSG00000172803	1181	1018	2416	3773
ENSG00000172732	1177	759	3420	5448
ENSG00000172543	1161	1206	1383	1809
ENSG00000254961	304	304	304	304
ENSG00000278859	423	423	423	423
ENSG00000235547	465	465	465	465
ENSG00000249255	755	755	755	755
ENSG00000254705	775	775	775	775
ENSG00000244244	784	784	784	784
ENSG00000255506	583	583	583	583
ENSG00000282916	1791	1791	1791	1791
ENSG00000255287	226	226	226	226
ENSG00000134640	1093	1220	1634	2025
ENSG00000242807	433	433	433	433
ENSG00000278892	503	503	503	503
ENSG00000279304	310	310	310	310
ENSG00000180773	2067	1917	6037	9709
ENSG00000255445	676	676	676	676
ENSG00000280379	773	773	773	773
ENSG00000279269	594	594	594	594
ENSG00000233737	145	145	145	145
ENSG00000165323	8004	4237	19504	19640
ENSG00000196611	1696	1610	1971	2738
ENSG00000242353	499	499	499	499
ENSG00000066382	1644	917	5591	8114
ENSG00000239481	778	778	778	778
ENSG00000254805	205	205	205	205
ENSG00000254972	347	347	347	347
ENSG00000171053	1025	1079	1541	2362
ENSG00000196844	1202	1202	1666	1666
ENSG00000236027	1320	1320	1320	1320
ENSG00000237353	1294	1001	1986	2885
ENSG00000260209	944	944	1080	1498
ENSG00000198331	1688	1803	1810	2389
ENSG00000110060	1244	1419	1829	2010
ENSG00000109832	1849	1155	7424	11036
ENSG00000254790	698	698	698	698
ENSG00000254759	1063	1063	1063	1063
ENSG00000254833	569	569	569	569
ENSG00000254771	202	202	202	202
ENSG00000165526	1228	1030	2468	4081
ENSG00000254694	362	362	362	362
ENSG00000222067	219	219	219	219
ENSG00000166483	2362	2632	5187	9251
ENSG00000238387	104	104	104	104
ENSG00000006118	1484	717	3981	7274
ENSG00000013725	1336	704	3252	5958
ENSG00000207153	107	107	107	107
ENSG00000256733	574	538	734	859
ENSG00000110446	1960	2024	4579	6949
ENSG00000238161	1112	1112	1112	1112
ENSG00000167311	985	1154	1241	1497
ENSG00000129744	832	832	1315	1467
ENSG00000201279	97	97	97	97
ENSG00000200201	96	96	96	96
ENSG00000129749	1491	1507	1945	2703
ENSG00000251934	104	104	104	104
ENSG00000238304	62	62	62	62
ENSG00000148985	1073	879	1963	3701
ENSG00000177105	1134	1177	1295	1758
ENSG00000229368	527	527	527	527
ENSG00000284525	80	80	80	80
ENSG00000230593	490	490	490	490
ENSG00000206976	137	137	137	137
ENSG00000255232	262	262	262	262
ENSG00000255141	848	848	848	848
ENSG00000224555	301	301	301	301
ENSG00000240385	171	171	171	171
ENSG00000167325	1329	611	3166	4233
ENSG00000255276	346	346	346	346
ENSG00000187079	4273	3069	9417	10700
ENSG00000255067	419	419	419	419
ENSG00000252329	172	172	172	172
ENSG00000085733	1245	952	3272	6949
ENSG00000227726	206	206	206	206
ENSG00000279459	1556	1556	1556	1556
ENSG00000207196	103	103	103	103
ENSG00000280089	464	464	464	464
ENSG00000171671	1683	1683	1683	1683
ENSG00000263744	99	99	99	99
ENSG00000286708	3137	3137	3137	3137
ENSG00000227097	210	210	210	210
ENSG00000182103	3925	3925	3925	3925
ENSG00000255063	1156	1156	1156	1156
ENSG00000137509	2703	2770	7072	23408
ENSG00000254441	915	915	915	915
ENSG00000165490	1439	879	3524	5339
ENSG00000242279	794	794	794	794
ENSG00000254698	433	433	433	433
ENSG00000137502	2592	617	9929	11832
ENSG00000254522	286	286	286	286
ENSG00000207221	135	135	135	135
ENSG00000255503	436	436	436	436
ENSG00000279900	452	452	452	452
ENSG00000255010	382	382	382	382
ENSG00000253826	364	364	364	364
ENSG00000224777	938	938	938	938
ENSG00000270921	2741	2741	2741	2741
ENSG00000222225	104	104	104	104
ENSG00000188076	435	435	435	435
ENSG00000283920	71	71	71	71
ENSG00000142082	1164	1005	2882	5553
ENSG00000277290	385	385	385	385
ENSG00000174885	2059	2679	2923	3194
ENSG00000142102	2384	2921	4418	5269
ENSG00000206013	736	736	736	736
ENSG00000255533	289	289	289	289
ENSG00000270972	497	497	497	497
ENSG00000182272	1175	421	3750	4059
ENSG00000185101	2177	2398	5487	6207
ENSG00000243562	295	295	295	295
ENSG00000255237	664	664	664	664
ENSG00000175591	4484	2660	8619	8953
ENSG00000260401	3361	3361	3361	3361
ENSG00000256347	764	764	764	764
ENSG00000171631	2506	2294	8924	10778
ENSG00000288681	382	382	382	382
ENSG00000185885	522	522	844	1666
ENSG00000254449	1507	1507	1507	1507
ENSG00000166257	4510	4703	6061	10020
ENSG00000166261	1742	640	4435	5071
ENSG00000200197	163	163	163	163
ENSG00000254430	700	700	700	700
ENSG00000274004	115	115	115	115
ENSG00000255311	695	663	908	2112
ENSG00000254629	1602	1602	1602	1602
ENSG00000250257	693	693	693	693
ENSG00000254713	967	967	967	967
ENSG00000240174	573	573	573	573
ENSG00000274006	213	213	213	213
ENSG00000276179	218	218	218	218
ENSG00000255555	419	419	419	419
ENSG00000255396	543	543	543	543
ENSG00000213305	871	871	871	871
ENSG00000254684	498	498	498	498
ENSG00000254897	1417	1417	1417	1417
ENSG00000206583	107	107	107	107
ENSG00000171204	892	853	1388	2416
ENSG00000171202	660	689	759	971
ENSG00000179071	2348	2348	2348	2348
ENSG00000279742	2387	2387	2387	2387
ENSG00000142089	413	345	1044	2844
ENSG00000252494	103	103	103	103
ENSG00000254459	585	585	585	585
ENSG00000255449	712	712	712	712
ENSG00000241782	474	474	474	474
ENSG00000255115	286	286	286	286
ENSG00000254829	686	686	686	686
ENSG00000151364	1288	1288	1673	1899
ENSG00000259112	534	548	656	826
ENSG00000151365	1174	1174	1174	1174
ENSG00000151366	1106	561	2168	2302
ENSG00000132275	2271	1126	6559	6921
ENSG00000254400	399	399	399	399
ENSG00000166333	1194	1253	2074	3484
ENSG00000254641	429	429	429	429
ENSG00000285338	1349	1349	1349	1349
ENSG00000255390	820	820	820	820
ENSG00000158042	1014	725	2305	2612
ENSG00000241678	479	479	479	479
ENSG00000166341	5561	5561	10713	10783
ENSG00000159063	1737	1676	2904	9465
ENSG00000254755	189	189	189	189
ENSG00000137507	2508	2656	4311	4459
ENSG00000254975	452	452	452	452
ENSG00000182704	1998	2585	3554	4013
ENSG00000261578	4192	4192	4192	4192
ENSG00000078124	3442	4418	7333	23102
ENSG00000198488	1535	1535	2503	2626
ENSG00000149260	2304	2448	4367	6137
ENSG00000254550	492	492	492	492
ENSG00000168014	4413	3216	8065	27209
ENSG00000285921	904	904	904	904
ENSG00000266192	89	89	89	89
ENSG00000149231	3721	2905	8744	21886
ENSG00000200411	121	121	121	121
ENSG00000255188	127	127	127	127
ENSG00000151715	1098	888	2205	2998
ENSG00000170325	4385	5907	6322	6626
ENSG00000255057	1180	1180	1180	1180
ENSG00000255262	355	355	355	355
ENSG00000255535	707	707	707	707
ENSG00000244451	287	287	287	287
ENSG00000274197	85	85	85	85
ENSG00000149418	1568	1053	3305	4116
ENSG00000172409	1444	1634	1931	2189
ENSG00000252905	96	96	96	96
ENSG00000202276	102	102	102	102
ENSG00000166452	957	1084	1421	2300
ENSG00000176029	1032	758	1866	2607
ENSG00000223080	88	88	88	88
ENSG00000175348	1302	1433	1844	2825
ENSG00000175356	1544	572	4727	8014
ENSG00000286935	1037	1037	1037	1037
ENSG00000264984	68	68	68	68
ENSG00000213538	1514	1514	1514	1514
ENSG00000184014	3998	4362	8203	21072
ENSG00000255097	561	561	561	561
ENSG00000273725	285	285	285	285
ENSG00000166471	1860	1440	3848	4278
ENSG00000254884	406	406	406	406
ENSG00000205339	1145	466	6162	7216
ENSG00000201998	182	182	182	182
ENSG00000254397	597	597	597	597
ENSG00000110448	1837	1837	3127	3127
ENSG00000167987	1239	890	2673	3957
ENSG00000279549	2085	2085	2085	2085
ENSG00000229859	1095	946	1627	5039
ENSG00000256220	267	267	267	267
ENSG00000256713	826	729	1382	2776
ENSG00000167986	2606	2623	4920	15516
ENSG00000149476	873	575	4678	8126
ENSG00000162144	1462	1094	4094	10572
ENSG00000279246	2234	2234	2234	2234
ENSG00000149532	1124	651	3695	6036
ENSG00000279632	878	878	878	878
ENSG00000256591	1315	585	6012	7522
ENSG00000162148	954	850	1532	2400
ENSG00000204950	2270	2270	2270	2270
ENSG00000279878	895	895	895	895
ENSG00000256443	1831	1831	1831	1831
ENSG00000276102	61	61	61	61
ENSG00000149016	1456	752	2826	3542
ENSG00000149480	1467	627	3083	4261
ENSG00000149499	1604	856	3665	5500
ENSG00000254964	92	92	92	92
ENSG00000149489	728	587	1358	1977
ENSG00000149541	1267	1286	2056	2407
ENSG00000089597	1654	702	3906	5030
ENSG00000185085	3285	3285	3285	3285
ENSG00000255432	577	577	577	577
ENSG00000278615	608	646	774	879
ENSG00000214756	1662	1701	2870	3185
ENSG00000206597	149	149	149	149
ENSG00000204922	2107	2107	2288	2397
ENSG00000162191	970	902	2073	2532
ENSG00000177363	2212	2212	2212	2212
ENSG00000234857	4001	4001	4001	4001
ENSG00000162188	864	864	864	864
ENSG00000214753	2826	2826	5214	5401
ENSG00000168539	1772	2123	2646	3250
ENSG00000241082	253	253	253	253
ENSG00000285388	996	996	996	996
ENSG00000166352	1540	1062	3608	10386
ENSG00000150773	1123	1090	1932	3269
ENSG00000120471	1571	1157	3124	3445
ENSG00000133316	912	814	1736	4247
ENSG00000165325	1541	1763	2784	4227
ENSG00000179826	1559	1559	1639	1690
ENSG00000176495	5717	7647	8468	8502
ENSG00000176798	4325	3553	7300	7300
ENSG00000172487	1216	1254	1320	1332
ENSG00000181518	2117	2117	2904	3175
ENSG00000174982	2211	2211	2211	2211
ENSG00000181903	1039	1039	1058	1119
ENSG00000181767	2406	3088	3092	3092
ENSG00000172742	6093	6093	6123	6274
ENSG00000165916	937	891	1580	2276
ENSG00000181009	1906	1906	2778	2788
ENSG00000183389	2449	2411	3768	3934
ENSG00000171944	3983	3983	3993	4039
ENSG00000196341	5865	8285	8286	8507
ENSG00000172769	1046	1046	1046	1046
ENSG00000171533	2420	2503	4329	6351
ENSG00000182070	6178	6178	6178	6178
ENSG00000172324	7472	6655	9444	9445
ENSG00000182634	3449	3449	3449	3449
ENSG00000181001	2545	2545	2545	2545
ENSG00000172365	1629	1629	2210	2234
ENSG00000174937	1400	1400	1400	1400
ENSG00000197125	2473	2473	3914	3971
ENSG00000196954	1129	771	4745	6665
ENSG00000284715	338	338	338	338
ENSG00000137757	1061	1023	1488	1592
ENSG00000288255	100	100	100	100
ENSG00000255430	212	212	212	212
ENSG00000254767	507	507	507	507
ENSG00000255336	181	181	181	181
ENSG00000280502	297	297	297	297
ENSG00000283691	96	96	96	96
ENSG00000255121	956	956	1359	1506
ENSG00000186166	1065	1129	1781	5111
ENSG00000240970	435	435	435	435
ENSG00000254428	523	523	523	523
ENSG00000254909	208	208	208	208
ENSG00000118181	738	609	1462	1477
ENSG00000196655	959	833	1924	4809
ENSG00000283704	69	69	69	69
ENSG00000255114	667	667	667	667
ENSG00000172375	2124	1087	5931	9216
ENSG00000172273	1359	965	3486	9858
ENSG00000172350	2248	2506	3812	6231
ENSG00000172367	1513	1260	2996	3827
ENSG00000222249	116	116	116	116
ENSG00000076706	1147	569	4865	7422
ENSG00000284148	63	63	63	63
ENSG00000252119	117	117	117	117
ENSG00000287934	1576	1576	1576	1576
ENSG00000173020	1355	770	4493	6602
ENSG00000172932	1343	1118	2768	5890
ENSG00000172830	1326	673	2990	3611
ENSG00000172613	1019	912	2086	4169
ENSG00000276769	71	71	71	71
ENSG00000167797	986	909	1692	2019
ENSG00000167791	979	975	1178	1488
ENSG00000283257	376	376	376	376
ENSG00000084207	725	714	1681	1764
ENSG00000167792	881	626	2528	5057
ENSG00000167799	1006	809	1465	1482
ENSG00000132744	1152	1152	1371	1371
ENSG00000227834	893	893	893	893
ENSG00000239559	287	287	287	287
ENSG00000235855	973	973	973	973
ENSG00000285537	952	952	952	952
ENSG00000254883	324	324	324	324
ENSG00000255147	374	374	374	374
ENSG00000197901	1650	1669	2151	2391
ENSG00000149452	2043	1669	7578	8533
ENSG00000256041	601	601	601	601
ENSG00000253547	1342	1342	1342	1342
ENSG00000239924	459	459	459	459
ENSG00000256181	421	421	421	421
ENSG00000149742	1962	1962	2366	2366
ENSG00000132256	1699	1185	3364	5350
ENSG00000132254	1574	1365	3846	5312
ENSG00000283977	592	592	595	884
ENSG00000132286	1062	608	2788	2989
ENSG00000254595	686	686	686	686
ENSG00000166340	2552	3210	4649	6502
ENSG00000254712	1003	1003	1003	1003
ENSG00000170782	995	995	995	995
ENSG00000134824	1478	799	5073	10553
ENSG00000174914	3611	3611	3611	3611
ENSG00000254466	2482	2482	2482	2482
ENSG00000188211	4396	4396	6364	6364
ENSG00000255035	510	510	510	510
ENSG00000109906	3508	4080	8494	16557
ENSG00000213779	454	454	454	454
ENSG00000197149	873	873	873	873
ENSG00000006611	1477	1194	3241	4904
ENSG00000188162	4472	3533	9984	10823
ENSG00000183801	1543	1438	2768	3436
ENSG00000166387	1260	769	3563	9800
ENSG00000254864	550	550	550	550
ENSG00000166394	1291	761	7463	8595
ENSG00000275612	443	443	443	443
ENSG00000276668	427	427	427	427
ENSG00000254707	539	539	539	539
ENSG00000227892	917	917	917	917
ENSG00000166408	925	925	925	925
ENSG00000137656	1644	1793	2192	2195
ENSG00000226645	419	419	419	419
ENSG00000109917	1642	603	6539	7058
ENSG00000110243	1598	1608	1929	2019
ENSG00000285513	690	690	690	690
ENSG00000110244	1471	1471	1471	1471
ENSG00000110245	461	535	604	851
ENSG00000118137	957	932	1088	1096
ENSG00000160584	2763	3054	6364	10920
ENSG00000200537	96	96	96	96
ENSG00000234268	255	255	255	255
ENSG00000225236	681	681	681	681
ENSG00000184478	3167	3750	4595	4832
ENSG00000184698	2343	1879	4092	4099
ENSG00000187918	3302	3302	3302	3302
ENSG00000168000	1663	1712	3344	7855
ENSG00000181963	1067	1067	1067	1067
ENSG00000196778	5266	5266	5456	5456
ENSG00000226616	959	959	959	959
ENSG00000182791	2888	2888	2888	2888
ENSG00000173992	925	872	1214	2142
ENSG00000199325	127	127	127	127
ENSG00000239306	1228	693	5367	6480
ENSG00000248643	1238	1197	2034	2577
ENSG00000173933	1283	943	3029	6538
ENSG00000173914	1123	838	2339	4291
ENSG00000239553	290	290	290	290
ENSG00000213409	825	825	825	825
ENSG00000254984	422	422	422	422
ENSG00000287962	2525	2525	2525	2525
ENSG00000255372	516	516	516	516
ENSG00000199260	105	105	105	105
ENSG00000255259	1196	1196	1196	1196
ENSG00000134909	5498	6556	10280	12968
ENSG00000171714	3963	4221	7315	19477
ENSG00000254820	477	477	477	477
ENSG00000197790	954	954	954	954
ENSG00000171987	654	654	654	654
ENSG00000166693	937	937	937	937
ENSG00000255012	4302	4302	4302	4302
ENSG00000255172	1032	1032	1032	1032
ENSG00000197866	929	929	929	929
ENSG00000254795	940	940	940	940
ENSG00000176925	1136	1136	1136	1136
ENSG00000284609	2170	2170	2170	2170
ENSG00000284680	1093	1093	1093	1093
ENSG00000170683	2650	2650	2650	2650
ENSG00000170790	5390	5390	5390	5390
ENSG00000172320	8612	8612	8612	8612
ENSG00000176893	3326	3326	3326	3326
ENSG00000176895	1617	1617	2186	2192
ENSG00000180974	2947	2947	2947	2947
ENSG00000181698	1471	1471	1471	1471
ENSG00000237408	499	499	499	499
ENSG00000276109	560	560	560	560
ENSG00000274664	511	511	511	511
ENSG00000187486	1631	2035	3412	4946
ENSG00000184933	4295	4295	4295	4295
ENSG00000197428	2342	2342	3561	3623
ENSG00000180785	2996	2996	3050	3612
ENSG00000188124	4222	4222	4224	4224
ENSG00000234560	1077	1077	1109	1115
ENSG00000110711	1195	1186	1919	2961
ENSG00000205497	4393	4393	4393	4393
ENSG00000172890	1353	820	3616	16263
ENSG00000278349	66	66	66	66
ENSG00000254924	320	320	320	320
ENSG00000244411	1403	1403	1403	1403
ENSG00000241233	1185	1185	1185	1185
ENSG00000254997	1189	1189	1189	1189
ENSG00000286948	356	356	356	356
ENSG00000204572	1173	1173	1173	1173
ENSG00000248903	255	255	255	255
ENSG00000249387	121	121	121	121
ENSG00000184055	929	929	929	929
ENSG00000255261	1013	1013	1013	1013
ENSG00000255415	377	377	377	377
ENSG00000288033	944	944	944	944
ENSG00000254739	547	547	547	547
